Y,M,R
1987,10,7.75
1987,10,7.97
1987,10,8.01
1987,10,8.19
1987,10,8.81
1987,10,8.3
1987,10,8.35
1987,10,8.42
1987,10,8.34
1987,10,8.67
1987,10,8.8
1987,10,9.44
1987,10,9.27
1987,10,8.33
1987,10,8.49
1987,10,8.98
1987,10,9.16
1987,10,8.97
1987,10,8.6
1987,10,7.76
1987,10,7.13
1987,10,7.85
1987,10,8.46
1987,10,7.8
1987,10,8
1987,10,8.28
1987,11,8.83
1987,11,7.44
1987,11,7.18
1987,11,8.78
1987,11,8.55
1987,11,8.2
1987,11,6.95
1987,11,7.59
1987,11,7.84
1987,11,8.04
1987,11,8.42
1987,11,8.11
1987,11,8.81
1987,11,7.87
1987,11,7.6
1987,11,8.94
1987,11,7.76
1987,11,7.71
1987,11,8.49
1987,11,8.6
1987,11,8.1
1987,11,8.85
1987,11,8.44
1987,11,7.56
1987,11,7.5
1987,11,7.89
1987,11,7.9
1987,11,7.95
1987,11,7.17
1987,11,7.88
1987,12,8.27
1987,12,8.51
1987,12,7.97
1987,12,8.49
1987,12,8.06
1987,12,6.72
1987,12,7.87
1987,12,8.32
1987,12,8.54
1987,12,8.87
1987,12,8.52
1987,12,8.27
1987,12,7.96
1987,12,7.14
1987,12,8.09
1987,12,8.35
1987,12,8.42
1987,12,8.49
1987,12,8.47
1987,12,8.06
1987,12,8.27
1987,12,8.3
1987,12,7.68
1987,12,7.4
1987,12,7.42
1987,12,7.66
1987,12,6.7
1987,12,6.43
1987,12,7.23
1987,12,6.58
1987,12,6.76
1988,1,7.32
1988,1,8.12
1988,1,7.6
1988,1,8.02
1988,1,7.96
1988,1,6.77
1988,1,6.54
1988,1,7.32
1988,1,8.03
1988,1,7.87
1988,1,7.75
1988,1,7.97
1988,1,7.8
1988,1,7.98
1988,1,8.03
1988,1,7.3
1988,1,6.25
1988,1,6.11
1988,1,7.36
1988,1,7.87
1988,1,7.42
1988,1,7.81
1988,1,8.13
1988,1,7.96
1988,1,8.02
1988,1,6.92
1988,1,8.23
1988,1,7.25
1988,1,7.04
1988,1,8.16
1988,1,8.27
1988,2,7.89
1988,2,6.85
1988,2,7.26
1988,2,6.52
1988,2,7.33
1988,2,8.02
1988,2,7.17
1988,2,6.39
1988,2,6.65
1988,2,8.25
1988,2,8.48
1988,2,8.1
1988,2,8.01
1988,2,8.11
1988,2,7.91
1988,2,8.11
1988,2,7.19
1988,2,6.96
1988,2,7.79
1988,2,7.97
1988,2,8.19
1988,2,8.05
1988,2,7.49
1988,2,6.37
1988,2,7.29
1988,2,8.28
1988,2,8.34
1988,2,8.05
1988,2,7.68
1988,3,7.85
1988,3,7.85
1988,3,7.79
1988,3,6.48
1988,3,7.09
1988,3,8.07
1988,3,8.45
1988,3,8.07
1988,3,8.18
1988,3,7.89
1988,3,7.7
1988,3,7.94
1988,3,7.32
1988,3,7.65
1988,3,7.7
1988,3,7.25
1988,3,7.59
1988,3,7.62
1988,3,7.92
1988,3,7.58
1988,3,7.34
1988,3,6.87
1988,3,7.26
1988,3,7.87
1988,3,8.3
1988,3,7.64
1988,3,7.11
1988,3,7.88
1988,3,7.73
1988,3,7.09
1988,3,6.86
1988,4,7.05
1988,4,7
1988,4,7.38
1988,4,7.94
1988,4,7.81
1988,4,8.49
1988,4,8.41
1988,4,8.35
1988,4,8.13
1988,4,8.33
1988,4,8.26
1988,4,7.55
1988,4,7.52
1988,4,7.69
1988,4,8.37
1988,4,8.36
1988,4,7.62
1988,4,8.16
1988,4,8.59
1988,4,8.38
1988,4,7.68
1988,4,7.26
1988,4,7.45
1988,4,7.37
1988,4,7.68
1988,4,8.03
1988,4,8.45
1988,4,8.97
1988,4,8.35
1988,4,8.6
1988,5,8.22
1988,5,8.34
1988,5,7.55
1988,5,7.5
1988,5,7.57
1988,5,8.68
1988,5,8.42
1988,5,8.28
1988,5,7.97
1988,5,7.92
1988,5,7.85
1988,5,8.14
1988,5,8.83
1988,5,8.52
1988,5,8.79
1988,5,8.63
1988,5,9.09
1988,5,8.55
1988,5,8.31
1988,5,8.44
1988,5,8.52
1988,5,8.52
1988,5,8.4
1988,5,8.42
1988,5,8.78
1988,5,9.31
1988,5,9.3
1988,5,8.27
1988,5,8.17
1988,5,8.11
1988,5,8.33
1988,6,8.47
1988,6,8.61
1988,6,8.52
1988,6,8.24
1988,6,8.45
1988,6,8.51
1988,6,8.62
1988,6,8.71
1988,6,9.61
1988,6,9.48
1988,6,9.09
1988,6,8.84
1988,6,9
1988,6,8.99
1988,6,8.67
1988,6,8.8
1988,6,8.69
1988,6,8.91
1988,6,9.12
1988,6,8.76
1988,6,8.64
1988,6,8.96
1988,6,8.32
1988,6,8.38
1988,6,8.46
1988,6,8.72
1988,6,9
1988,6,9.16
1988,6,9.1
1988,6,9.27
1988,7,9.48
1988,7,9.07
1988,7,8.95
1988,7,9.2
1988,7,9.22
1988,7,9.22
1988,7,9.19
1988,7,9.19
1988,7,9.02
1988,7,9.27
1988,7,9.39
1988,7,9.23
1988,7,9.4
1988,7,9.27
1988,7,9.17
1988,7,9.09
1988,7,9.14
1988,7,9.09
1988,7,9.93
1988,7,9.83
1988,7,9.95
1988,7,9.82
1988,7,9.15
1988,7,9.08
1988,7,8.9
1988,7,9.11
1988,7,9.44
1988,7,9.81
1988,7,10.5
1988,7,10.54
1988,7,10.16
1988,8,10.13
1988,8,9.6
1988,8,8.93
1988,8,9.14
1988,8,9.33
1988,8,9.11
1988,8,9.07
1988,8,9.19
1988,8,9.49
1988,8,9.51
1988,8,9.55
1988,8,9.14
1988,8,9.23
1988,8,9.52
1988,8,9.62
1988,8,9.73
1988,8,9.42
1988,8,9.38
1988,8,9.41
1988,8,9.28
1988,8,9.3
1988,8,9.44
1988,8,9.35
1988,8,9.26
1988,8,9.26
1988,8,9.32
1988,8,9.24
1988,8,9.19
1988,8,8.45
1988,8,8.51
1988,8,8.61
1988,9,8.66
1988,9,8.92
1988,9,8.9
1988,9,9.37
1988,9,8.96
1988,9,8.6
1988,9,8.73
1988,9,8.99
1988,9,8.58
1988,9,8.44
1988,9,8.6
1988,9,8.27
1988,9,8.39
1988,9,8.49
1988,9,8.47
1988,9,8.56
1988,9,8.82
1988,9,8.98
1988,9,9.16
1988,9,8.79
1988,9,8.62
1988,9,9.03
1988,9,9.03
1988,9,9.02
1988,9,9.91
1988,9,8.98
1988,9,8.91
1988,9,8.46
1988,9,8.38
1988,9,8.66
1988,10,8.93
1988,10,9.19
1988,10,8.52
1988,10,8.55
1988,10,8.65
1988,10,8.58
1988,10,8.46
1988,10,8.53
1988,10,9.04
1988,10,8.6
1988,10,8.22
1988,10,7.91
1988,10,8
1988,10,8.14
1988,10,8.08
1988,10,8.69
1988,10,9.22
1988,10,8.78
1988,10,8.83
1988,10,8.2
1988,10,7.98
1988,10,8.18
1988,10,8.53
1988,10,8.34
1988,10,7.97
1988,10,8.42
1988,10,8.83
1988,10,8.83
1988,10,8.45
1988,10,7.6
1988,10,8.04
1988,11,8.64
1988,11,8.84
1988,11,7.68
1988,11,8.28
1988,11,8.65
1988,11,8.75
1988,11,8.34
1988,11,6.98
1988,11,7.48
1988,11,8.12
1988,11,7.66
1988,11,7.79
1988,11,7.26
1988,11,7.77
1988,11,8.44
1988,11,8.68
1988,11,8.67
1988,11,8.49
1988,11,6.71
1988,11,7.54
1988,11,8.35
1988,11,7.89
1988,11,7.67
1988,11,8.04
1988,11,8.6
1988,11,8.13
1988,11,8.19
1988,11,7.29
1988,11,7.9
1988,11,8.51
1988,12,8.14
1988,12,8.07
1988,12,8.11
1988,12,7.85
1988,12,8.11
1988,12,8.06
1988,12,8.13
1988,12,8.33
1988,12,7.79
1988,12,8.29
1988,12,8.38
1988,12,8.03
1988,12,7.97
1988,12,8.25
1988,12,7.91
1988,12,8.03
1988,12,7.98
1988,12,7.43
1988,12,7.31
1988,12,7.66
1988,12,7.94
1988,12,7.16
1988,12,7.55
1988,12,8.14
1988,12,7.43
1988,12,7.02
1988,12,6.83
1988,12,6.87
1988,12,8.11
1988,12,7.27
1988,12,6.7
1989,1,7.57
1989,1,7.74
1989,1,6.74
1989,1,5.86
1989,1,6.49
1989,1,7.55
1989,1,7.92
1989,1,7.78
1989,1,7.49
1989,1,7.77
1989,1,6.99
1989,1,6.84
1989,1,6.75
1989,1,7.13
1989,1,7.71
1989,1,6.68
1989,1,6.58
1989,1,6.87
1989,1,7.43
1989,1,7.07
1989,1,6.86
1989,1,6.52
1989,1,6.74
1989,1,6.95
1989,1,6.98
1989,1,6.71
1989,1,6.67
1989,1,6.31
1989,1,6.61
1989,1,6.61
1989,1,6.4
1989,2,7.28
1989,2,6.8
1989,2,6.16
1989,2,6.38
1989,2,6.54
1989,2,6.37
1989,2,6.75
1989,2,7.03
1989,2,6.7
1989,2,6.72
1989,2,7.26
1989,2,6.21
1989,2,5.97
1989,2,7.27
1989,2,7.76
1989,2,8.15
1989,2,7.61
1989,2,7.52
1989,2,7.54
1989,2,6.85
1989,2,6.65
1989,2,6.53
1989,2,6.95
1989,2,7.89
1989,2,7.65
1989,2,7.84
1989,2,7.69
1989,2,8.17
1989,3,6.82
1989,3,7.51
1989,3,8.1
1989,3,6.96
1989,3,7.3
1989,3,6.82
1989,3,7.49
1989,3,7.42
1989,3,7.01
1989,3,6.85
1989,3,7.36
1989,3,7.96
1989,3,7.9
1989,3,7.86
1989,3,8.2
1989,3,7.81
1989,3,7.13
1989,3,7.21
1989,3,7.28
1989,3,7.95
1989,3,7.25
1989,3,7.8
1989,3,7.96
1989,3,8.23
1989,3,8.25
1989,3,7.36
1989,3,8.07
1989,3,6.81
1989,3,6.32
1989,3,6.56
1989,3,7.25
1989,4,7.66
1989,4,7.57
1989,4,7.57
1989,4,7.3
1989,4,7.42
1989,4,7.82
1989,4,8.64
1989,4,7.96
1989,4,8.18
1989,4,8.69
1989,4,7.39
1989,4,7.62
1989,4,8.33
1989,4,7.38
1989,4,7.7
1989,4,7.86
1989,4,7.23
1989,4,7.41
1989,4,8.18
1989,4,9.31
1989,4,9.14
1989,4,8.93
1989,4,7.84
1989,4,7.93
1989,4,8.17
1989,4,8.1
1989,4,8.01
1989,4,8.86
1989,4,8.76
1989,4,8.02
1989,5,7.22
1989,5,7.45
1989,5,8.37
1989,5,8.12
1989,5,7.66
1989,5,8.38
1989,5,8.03
1989,5,8.27
1989,5,8.4
1989,5,7.92
1989,5,8.43
1989,5,8.04
1989,5,7.95
1989,5,7.9
1989,5,8.27
1989,5,8.47
1989,5,8.53
1989,5,8.43
1989,5,8.47
1989,5,8.45
1989,5,8.44
1989,5,8.4
1989,5,8.78
1989,5,8.63
1989,5,8.63
1989,5,8.13
1989,5,8.62
1989,5,9.11
1989,5,8.35
1989,5,8.21
1989,5,8.26
1989,6,8.71
1989,6,9.33
1989,6,8.35
1989,6,8.22
1989,6,8.5
1989,6,8.68
1989,6,8.96
1989,6,8.4
1989,6,8.62
1989,6,9.05
1989,6,8.62
1989,6,8.58
1989,6,8.56
1989,6,8.64
1989,6,8.34
1989,6,8.81
1989,6,8.67
1989,6,8.37
1989,6,8.32
1989,6,8.4
1989,6,8.42
1989,6,8.8
1989,6,8.6
1989,6,8.57
1989,6,8.71
1989,6,8.68
1989,6,8.83
1989,6,8.44
1989,6,8.98
1989,6,8.91
1989,7,9.16
1989,7,9.13
1989,7,8.79
1989,7,8.87
1989,7,9.08
1989,7,9.01
1989,7,8.8
1989,7,9.1
1989,7,9.05
1989,7,8.95
1989,7,9.18
1989,7,8.9
1989,7,8.84
1989,7,9.28
1989,7,9.17
1989,7,8.86
1989,7,9.47
1989,7,9.61
1989,7,9.57
1989,7,9.17
1989,7,9.27
1989,7,9.5
1989,7,9.17
1989,7,8.74
1989,7,8.9
1989,7,8.86
1989,7,9.15
1989,7,9.2
1989,7,9.1
1989,7,9.13
1989,7,9.51
1989,8,9.67
1989,8,9.08
1989,8,9.17
1989,8,9.19
1989,8,9.23
1989,8,9.47
1989,8,9.63
1989,8,9.54
1989,8,9.48
1989,8,9.59
1989,8,9.55
1989,8,9.75
1989,8,9.8
1989,8,9.64
1989,8,9.68
1989,8,9.52
1989,8,9.31
1989,8,9.03
1989,8,9.21
1989,8,9.06
1989,8,9.29
1989,8,9.5
1989,8,9.03
1989,8,8.94
1989,8,9.11
1989,8,9.33
1989,8,9.02
1989,8,9.38
1989,8,9.33
1989,8,9.24
1989,8,9.25
1989,9,8.75
1989,9,8.85
1989,9,9.03
1989,9,9.13
1989,9,9.2
1989,9,9.37
1989,9,9.29
1989,9,9.08
1989,9,8.71
1989,9,8.95
1989,9,9.08
1989,9,9.28
1989,9,9.17
1989,9,9.15
1989,9,9.05
1989,9,8.92
1989,9,9.06
1989,9,8.15
1989,9,8.25
1989,9,8.36
1989,9,8.48
1989,9,8.62
1989,9,8.48
1989,9,8.51
1989,9,8.81
1989,9,8.67
1989,9,8.8
1989,9,8.75
1989,9,8.86
1989,9,8.81
1989,10,9.28
1989,10,9.41
1989,10,9.29
1989,10,9.35
1989,10,8.94
1989,10,9.26
1989,10,9.34
1989,10,8.8
1989,10,7.93
1989,10,7.94
1989,10,8.09
1989,10,8.07
1989,10,8.17
1989,10,7.96
1989,10,8.08
1989,10,8.58
1989,10,8.71
1989,10,8.79
1989,10,8.57
1989,10,7.94
1989,10,8
1989,10,8.29
1989,10,7.76
1989,10,7.69
1989,10,8.15
1989,10,8.89
1989,10,9.28
1989,10,8.8
1989,10,8.58
1989,10,7.84
1989,10,7.87
1989,11,8.24
1989,11,7.91
1989,11,7.8
1989,11,7.91
1989,11,8.13
1989,11,8.42
1989,11,8.48
1989,11,8.36
1989,11,8.4
1989,11,7.81
1989,11,7.72
1989,11,8.19
1989,11,8.61
1989,11,8.31
1989,11,8.65
1989,11,7.76
1989,11,8.43
1989,11,7.51
1989,11,6.77
1989,11,7.85
1989,11,8.27
1989,11,7.46
1989,11,7.89
1989,11,8.78
1989,11,8.96
1989,11,8.87
1989,11,8.78
1989,11,8.8
1989,11,8.54
1989,11,8.15
1989,12,6.91
1989,12,7.41
1989,12,6.84
1989,12,6.49
1989,12,6.79
1989,12,7.78
1989,12,7.61
1989,12,8.49
1989,12,8.57
1989,12,8.54
1989,12,8.49
1989,12,7.42
1989,12,8.22
1989,12,8.24
1989,12,7.28
1989,12,8.42
1989,12,8.45
1989,12,8.27
1989,12,7.45
1989,12,7.59
1989,12,7.16
1989,12,7.3
1989,12,7.17
1989,12,7.65
1989,12,8.54
1989,12,8.29
1989,12,8.29
1989,12,8.46
1989,12,8.18
1989,12,8.21
1989,12,7.63
1990,1,7.03
1990,1,8.37
1990,1,8.23
1990,1,8.04
1990,1,7.93
1990,1,6.31
1990,1,6.34
1990,1,6.57
1990,1,6.19
1990,1,6.68
1990,1,6.57
1990,1,6.64
1990,1,6.57
1990,1,6.77
1990,1,7.14
1990,1,6.77
1990,1,6.89
1990,1,6.69
1990,1,7.85
1990,1,8.2
1990,1,7.61
1990,1,7.02
1990,1,6.4
1990,1,6.39
1990,1,7.22
1990,1,7.66
1990,1,7.79
1990,1,6.63
1990,1,7.17
1990,1,7.9
1990,1,7.34
1990,2,7.21
1990,2,6.73
1990,2,6.82
1990,2,7.09
1990,2,6.97
1990,2,7.83
1990,2,7.96
1990,2,8
1990,2,7.1
1990,2,7.1
1990,2,7.98
1990,2,8
1990,2,7.66
1990,2,7.93
1990,2,7.22
1990,2,8.63
1990,2,8.21
1990,2,7.39
1990,2,6.17
1990,2,6.73
1990,2,6.9
1990,2,6.61
1990,2,6.72
1990,2,6.49
1990,2,6.81
1990,2,7
1990,2,7.97
1990,2,8.26
1990,3,7.67
1990,3,7.31
1990,3,7.75
1990,3,8.26
1990,3,8.14
1990,3,6.78
1990,3,6.66
1990,3,6.7
1990,3,6.7
1990,3,7.16
1990,3,7.85
1990,3,7.87
1990,3,6.95
1990,3,7.02
1990,3,7.15
1990,3,6.94
1990,3,6.5
1990,3,6.55
1990,3,6.88
1990,3,6.88
1990,3,6.64
1990,3,6.63
1990,3,6.81
1990,3,7.12
1990,3,7.54
1990,3,7.84
1990,3,7.67
1990,3,7.57
1990,3,7.32
1990,3,7.24
1990,3,7.76
1990,4,7.65
1990,4,7.22
1990,4,7.19
1990,4,6.97
1990,4,7.73
1990,4,7.53
1990,4,7.39
1990,4,8.19
1990,4,7.95
1990,4,8.33
1990,4,8.38
1990,4,7.4
1990,4,7.49
1990,4,8.33
1990,4,7.39
1990,4,7.58
1990,4,7.9
1990,4,7.63
1990,4,7.39
1990,4,7.94
1990,4,7.15
1990,4,7.45
1990,4,8.2
1990,4,8.49
1990,4,8.56
1990,4,9.09
1990,4,8.88
1990,4,7.77
1990,4,7.35
1990,4,8.4
1990,5,7.12
1990,5,6.97
1990,5,7.55
1990,5,7.21
1990,5,6.92
1990,5,7.23
1990,5,7.46
1990,5,8.21
1990,5,8.17
1990,5,8.32
1990,5,8.59
1990,5,8
1990,5,8.36
1990,5,8.8
1990,5,7.77
1990,5,8.55
1990,5,8.91
1990,5,8.88
1990,5,8.01
1990,5,8.33
1990,5,8.55
1990,5,8.18
1990,5,8.58
1990,5,8.24
1990,5,7.87
1990,5,8.08
1990,5,8.32
1990,5,8.35
1990,5,8.43
1990,5,8.66
1990,5,8.64
1990,6,8.63
1990,6,8.88
1990,6,8.44
1990,6,8.49
1990,6,8.17
1990,6,8.3
1990,6,8.47
1990,6,8.53
1990,6,8.44
1990,6,8.67
1990,6,8.87
1990,6,8.89
1990,6,8.8
1990,6,8.54
1990,6,8.77
1990,6,8.66
1990,6,8.81
1990,6,8.48
1990,6,8.73
1990,6,8.59
1990,6,8.63
1990,6,8.36
1990,6,8.42
1990,6,8.91
1990,6,8.88
1990,6,8.89
1990,6,8.18
1990,6,8.41
1990,6,8.36
1990,6,8.56
1990,7,8.93
1990,7,8.87
1990,7,9.18
1990,7,9.1
1990,7,9.05
1990,7,9.17
1990,7,9.18
1990,7,9.13
1990,7,9.08
1990,7,9.02
1990,7,8.82
1990,7,9.17
1990,7,9.33
1990,7,9.55
1990,7,9.48
1990,7,9.05
1990,7,9.18
1990,7,9.15
1990,7,8.97
1990,7,9.17
1990,7,9.39
1990,7,9.56
1990,7,9.88
1990,7,9.78
1990,7,9.43
1990,7,9.37
1990,7,9.33
1990,7,9.16
1990,7,9.12
1990,7,8.52
1990,7,8.37
1990,8,8.6
1990,8,8.7
1990,8,8.99
1990,8,8.85
1990,8,8.88
1990,8,8.86
1990,8,8.73
1990,8,8.56
1990,8,8.89
1990,8,9.3
1990,8,9.11
1990,8,8.85
1990,8,9.22
1990,8,9.23
1990,8,9.08
1990,8,8.95
1990,8,8.81
1990,8,8.82
1990,8,8.72
1990,8,8.72
1990,8,8.86
1990,8,9.05
1990,8,9.12
1990,8,8.96
1990,8,9.44
1990,8,9.38
1990,8,9.09
1990,8,9.05
1990,8,8.71
1990,8,8.53
1990,8,8.95
1990,9,8.84
1990,9,8.47
1990,9,8.89
1990,9,9.53
1990,9,9.02
1990,9,9.18
1990,9,9.14
1990,9,8.94
1990,9,8.93
1990,9,8.9
1990,9,9.24
1990,9,9.17
1990,9,9.15
1990,9,8.1
1990,9,8.38
1990,9,8.06
1990,9,8.27
1990,9,8.3
1990,9,8.61
1990,9,8.7
1990,9,8.69
1990,9,8.7
1990,9,8.57
1990,9,8.73
1990,9,8.86
1990,9,8.82
1990,9,8.65
1990,9,8.51
1990,9,9.43
1990,9,8.71
1990,10,8.31
1990,10,8.22
1990,10,8.46
1990,10,8.58
1990,10,8.58
1990,10,8.37
1990,10,8.23
1990,10,8.47
1990,10,8.35
1990,10,8.68
1990,10,8.38
1990,10,7.73
1990,10,7.99
1990,10,7.58
1990,10,7.62
1990,10,8.34
1990,10,9.2
1990,10,9.35
1990,10,9.36
1990,10,8.2
1990,10,8.34
1990,10,8.53
1990,10,8.61
1990,10,8.74
1990,10,8.67
1990,10,8.41
1990,10,9.16
1990,10,8.72
1990,10,9.28
1990,10,9.03
1990,10,8.86
1990,11,8.43
1990,11,8.41
1990,11,8.45
1990,11,8.84
1990,11,8.13
1990,11,8.54
1990,11,9.15
1990,11,8.62
1990,11,8.43
1990,11,8.3
1990,11,7.35
1990,11,7.67
1990,11,7.76
1990,11,7.55
1990,11,7.88
1990,11,7.65
1990,11,7.67
1990,11,7.74
1990,11,8.53
1990,11,9.26
1990,11,8.14
1990,11,7.89
1990,11,7.89
1990,11,8.76
1990,11,7.9
1990,11,8.04
1990,11,7.7
1990,11,8.13
1990,11,8.5
1990,11,8.47
1990,12,8.68
1990,12,8.81
1990,12,8.64
1990,12,8.12
1990,12,8.52
1990,12,7.89
1990,12,7.65
1990,12,8.32
1990,12,7.24
1990,12,7.22
1990,12,7.4
1990,12,8.29
1990,12,8.73
1990,12,8.14
1990,12,7.96
1990,12,8.16
1990,12,7.63
1990,12,7.41
1990,12,7.91
1990,12,8.45
1990,12,8.19
1990,12,7.51
1990,12,8.07
1990,12,7.52
1990,12,7.61
1990,12,6.92
1990,12,7.18
1990,12,7.64
1990,12,6.71
1990,12,7.69
1990,12,6.93
1991,1,6.88
1991,1,7.25
1991,1,8.33
1991,1,7.36
1991,1,7.04
1991,1,7.82
1991,1,8.14
1991,1,7.34
1991,1,7.19
1991,1,8.07
1991,1,8.55
1991,1,7.17
1991,1,6.81
1991,1,6.82
1991,1,7.33
1991,1,8.09
1991,1,8.07
1991,1,7.7
1991,1,7.65
1991,1,8.08
1991,1,7.56
1991,1,7.95
1991,1,6.99
1991,1,7.54
1991,1,7.19
1991,1,6.15
1991,1,6.83
1991,1,7.78
1991,1,7.73
1991,1,7.93
1991,1,7.74
1991,2,7.5
1991,2,7.76
1991,2,6.99
1991,2,6.1
1991,2,6.94
1991,2,6.99
1991,2,6.72
1991,2,6.13
1991,2,6.86
1991,2,7.73
1991,2,6.64
1991,2,7.34
1991,2,7.18
1991,2,7.66
1991,2,8.15
1991,2,7.49
1991,2,7.8
1991,2,8.16
1991,2,7.78
1991,2,6.85
1991,2,7.21
1991,2,7.97
1991,2,8.41
1991,2,8.48
1991,2,8.2
1991,2,8.04
1991,2,7.64
1991,2,7.46
1991,3,8.33
1991,3,7.02
1991,3,7.86
1991,3,7.91
1991,3,7.08
1991,3,6.13
1991,3,6.85
1991,3,8.03
1991,3,7.02
1991,3,7.99
1991,3,7.95
1991,3,8.38
1991,3,7.84
1991,3,7.34
1991,3,7
1991,3,8.03
1991,3,8.43
1991,3,8.48
1991,3,7.64
1991,3,7.87
1991,3,8.12
1991,3,8.31
1991,3,8.52
1991,3,7.84
1991,3,7.63
1991,3,7.6
1991,3,7.82
1991,3,8.29
1991,3,8.34
1991,3,7.35
1991,3,8.04
1991,4,8.28
1991,4,8.13
1991,4,7.81
1991,4,7.72
1991,4,8.1
1991,4,7.65
1991,4,7.44
1991,4,7.8
1991,4,7.47
1991,4,7.85
1991,4,7.45
1991,4,7.54
1991,4,7.76
1991,4,7.96
1991,4,7.81
1991,4,7.21
1991,4,7.51
1991,4,7.3
1991,4,8.62
1991,4,8.26
1991,4,8.11
1991,4,8.52
1991,4,8.34
1991,4,7.8
1991,4,7.56
1991,4,7.78
1991,4,7.42
1991,4,8.34
1991,4,9.29
1991,4,9
1991,5,8.45
1991,5,7.75
1991,5,7.45
1991,5,7.74
1991,5,8.41
1991,5,8.17
1991,5,8.47
1991,5,9.18
1991,5,7.41
1991,5,8.45
1991,5,9.29
1991,5,9.07
1991,5,8.82
1991,5,8.5
1991,5,9.14
1991,5,7.97
1991,5,7.64
1991,5,7.66
1991,5,8.62
1991,5,8.07
1991,5,7.71
1991,5,7.59
1991,5,7.81
1991,5,8.52
1991,5,8.47
1991,5,7.92
1991,5,7.8
1991,5,7.85
1991,5,8.48
1991,5,7.97
1991,5,8
1991,6,8.21
1991,6,8.44
1991,6,8.14
1991,6,8.47
1991,6,9.72
1991,6,8.32
1991,6,8.37
1991,6,8.4
1991,6,8.29
1991,6,8.39
1991,6,8.63
1991,6,8.75
1991,6,8.65
1991,6,8.81
1991,6,8.71
1991,6,8.63
1991,6,8.46
1991,6,8.68
1991,6,8.62
1991,6,8.9
1991,6,8.96
1991,6,8.9
1991,6,9.14
1991,6,8.73
1991,6,8.78
1991,6,8.86
1991,6,9.14
1991,6,9.09
1991,6,8.92
1991,6,9.22
1991,7,9.41
1991,7,8.95
1991,7,8.54
1991,7,8.39
1991,7,8.7
1991,7,8.64
1991,7,8.98
1991,7,8.99
1991,7,9.09
1991,7,8.81
1991,7,8.48
1991,7,8.73
1991,7,8.79
1991,7,8.79
1991,7,9.05
1991,7,8.93
1991,7,8.98
1991,7,9.27
1991,7,9.45
1991,7,9.49
1991,7,9.37
1991,7,9.5
1991,7,9.51
1991,7,9.6
1991,7,9.58
1991,7,9.4
1991,7,9.25
1991,7,8.79
1991,7,9.11
1991,7,8.96
1991,7,9.01
1991,8,9.25
1991,8,9.04
1991,8,8.98
1991,8,8.83
1991,8,9.22
1991,8,9.34
1991,8,9.13
1991,8,9.11
1991,8,9.2
1991,8,9.14
1991,8,9.3
1991,8,8.98
1991,8,9.09
1991,8,9.19
1991,8,9.24
1991,8,9.41
1991,8,9.41
1991,8,9.36
1991,8,9.36
1991,8,9.47
1991,8,9.25
1991,8,9.18
1991,8,9.16
1991,8,9.23
1991,8,8.98
1991,8,8.52
1991,8,8.55
1991,8,8.74
1991,8,8.8
1991,8,9.03
1991,8,9.68
1991,9,8.94
1991,9,8.61
1991,9,8.4
1991,9,8.11
1991,9,8.42
1991,9,8.67
1991,9,8.9
1991,9,8.49
1991,9,8.51
1991,9,8.77
1991,9,9.12
1991,9,8.98
1991,9,9.17
1991,9,8.68
1991,9,8.56
1991,9,8.65
1991,9,8.68
1991,9,8.7
1991,9,9.23
1991,9,9.04
1991,9,8.77
1991,9,8.63
1991,9,8.49
1991,9,8.35
1991,9,8.48
1991,9,8.38
1991,9,8.26
1991,9,8.37
1991,9,8.54
1991,9,8.69
1991,10,8.5
1991,10,8.41
1991,10,8.79
1991,10,9.67
1991,10,9.7
1991,10,9.27
1991,10,8.53
1991,10,9
1991,10,8.56
1991,10,8.38
1991,10,8.92
1991,10,8.4
1991,10,9.13
1991,10,8.72
1991,10,8.26
1991,10,8.39
1991,10,8.55
1991,10,9.24
1991,10,8.53
1991,10,8.66
1991,10,8.25
1991,10,8.07
1991,10,8.84
1991,10,9.39
1991,10,9.31
1991,10,7.59
1991,10,7.51
1991,10,7.93
1991,10,9.09
1991,10,8.87
1991,10,8.69
1991,11,8.88
1991,11,8.54
1991,11,8.61
1991,11,8.29
1991,11,7.66
1991,11,7.4
1991,11,7.45
1991,11,8.09
1991,11,7.99
1991,11,8.06
1991,11,7.91
1991,11,8.48
1991,11,7.98
1991,11,7.66
1991,11,8.33
1991,11,8.12
1991,11,7.7
1991,11,8.32
1991,11,8.6
1991,11,7.91
1991,11,8.01
1991,11,7.8
1991,11,7.68
1991,11,7.61
1991,11,8.35
1991,11,7.88
1991,11,8.88
1991,11,8.63
1991,11,8.38
1991,11,8.4
1991,12,7.52
1991,12,7.92
1991,12,7.74
1991,12,6.51
1991,12,7.47
1991,12,8.13
1991,12,8.48
1991,12,8.14
1991,12,7.81
1991,12,7.62
1991,12,7.99
1991,12,7.8
1991,12,6.73
1991,12,6.7
1991,12,6.69
1991,12,6.77
1991,12,7.23
1991,12,8.25
1991,12,8.35
1991,12,8.19
1991,12,8.02
1991,12,8.23
1991,12,8.08
1991,12,8.13
1991,12,7.47
1991,12,8.21
1991,12,7.96
1991,12,8.02
1991,12,8.11
1991,12,8.08
1991,12,7.93
1992,1,7.01
1992,1,6.3
1992,1,6.59
1992,1,7.5
1992,1,8.38
1992,1,8.01
1992,1,7.21
1992,1,6.79
1992,1,7
1992,1,6.8
